tweet_id,favorite_count,retweet_count,followers_count,friends_count,source,retweeted_status,url
796177847564038144,0,13825,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
796149749086875649,31463,13825,8998088,19,Twitter for iPhone,Original tweet,https://t.co/y5KarNXWXt
796125600683540480,4871,1743,8998088,19,Twitter for iPhone,Original tweet,https://t.co/a18mzkhTf6
796116448414461957,8885,2330,8998088,19,Twitter for iPhone,Original tweet,https://t.co/7i0bDMbrVN
796080075804475393,8261,2234,8998088,19,Twitter for iPhone,Original tweet,https://t.co/opoXKxmfFm
796031486298386433,10563,3616,8998088,19,Twitter for iPhone,Original tweet,https://t.co/PbgvuD0qIL
795464331001561088,48274,22793,8998088,19,Twitter for iPhone,Original tweet,https://t.co/gBUDjdEcqz
795400264262053889,9803,2772,8998088,19,Twitter for iPhone,Original tweet,https://t.co/2H4MfOGlpQ
795076730285391872,15817,5272,8998088,19,Twitter for iPhone,Original tweet,https://t.co/ivPWhspN3E
794983741416415232,0,3258,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
794926597468000259,9994,2238,8998088,19,Twitter for iPhone,Original tweet,https://t.co/XRPvTPF0VH
794355576146903043,0,9968,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
794332329137291264,9398,2603,8998088,19,Twitter for iPhone,Original tweet,https://t.co/yF6kcAT3gx
794205286408003585,9043,3219,8998088,19,Twitter for iPhone,Original tweet,https://t.co/6vnu1aYjbU
793962221541933056,16410,4723,8998088,19,Twitter for iPhone,Original tweet,https://t.co/xIfrsMNLBR
793845145112371200,9029,1800,8998088,19,Twitter for iPhone,Original tweet,https://t.co/2Xo19aPrG5
793614319594401792,0,3032,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
793601777308463104,7816,1563,8998088,19,Twitter for iPhone,Original tweet,https://t.co/LhzPWv6rTv
793500921481273345,10438,2302,8998088,19,Twitter for iPhone,Original tweet,https://t.co/aF5MmpvPqN
793286476301799424,24021,8877,8998088,19,Twitter for iPhone,Original tweet,https://t.co/rLHGx3VAF3
793271401113350145,8519,2330,8998088,19,Twitter for iPhone,Original tweet,https://t.co/NA1VR1PkjD
793256262322548741,19527,8091,8998088,19,Twitter for iPhone,Original tweet,https://t.co/BNy9IIJMb0
793241302385262592,10284,3192,8998088,19,Twitter for iPhone,Original tweet,https://t.co/Ap477GhwXt
793226087023144960,9576,2796,8998088,19,Twitter for iPhone,Original tweet,https://t.co/K4dvelOMsM
793210959003287553,8719,2707,8998088,19,Twitter for iPhone,Original tweet,https://t.co/etL8FHBrh8
793195938047070209,14893,5451,8998088,19,Twitter for iPhone,Original tweet,https://t.co/YSi6K1firY
793180763617361921,6779,1933,8998088,19,Twitter for iPhone,Original tweet,https://t.co/2VhmlwxA1Q
793165685325201412,9165,2704,8998088,19,Twitter for iPhone,Original tweet,https://t.co/cXDCGTiL1x
793150605191548928,6027,1648,8998088,19,Twitter for iPhone,Original tweet,https://t.co/3lE8Izgmkf
793135492858580992,6266,2434,8998088,19,Twitter for iPhone,Original tweet,https://t.co/PrgvOyPtDT
793120401413079041,12357,3794,8998088,19,Twitter for iPhone,Original tweet,https://t.co/asFvEjQQsl
792913359805018113,13963,3845,8998482,19,Twitter for iPhone,Original tweet,https://t.co/LRyMrU7Wfq
792883833364439040,11036,4128,8998088,19,Twitter for iPhone,Original tweet,https://t.co/v17mFm0Ftz
792773781206999040,7202,1634,8998088,19,Twitter for iPhone,Original tweet,https://t.co/RhaPExuxJL
792394556390137856,13102,4159,8998088,19,Twitter for iPhone,Original tweet,https://t.co/of0pFNBIl8
792050063153438720,6970,1727,8998088,19,Twitter for iPhone,Original tweet,https://t.co/kte5KPffQj
791821351946420224,0,20444,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
791784077045166082,0,9238,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
791780927877898241,0,3696,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
791774931465953280,43973,21474,8998088,19,Vine - Make a Scene,Original tweet,https://t.co/roqIxCvEB3
791672322847637504,11493,3032,8998088,19,Twitter for iPhone,Original tweet,https://t.co/O5IUmRHRIh
791406955684368384,12833,3987,8998088,19,Twitter for iPhone,Original tweet,https://t.co/zoWrqNMHrl
791312159183634433,8553,2453,8998088,19,Twitter for iPhone,Original tweet,https://t.co/GGJvxYt3xK
791026214425268224,0,3954,8998089,19,Twitter for iPhone,This is a retweet,This is a retweet
790987426131050500,9578,2069,8998089,19,Twitter for iPhone,Original tweet,https://t.co/Eno0mypHIr
790946055508652032,16305,4525,8998089,19,Twitter for iPhone,Original tweet,https://t.co/dgvTPZ9tgI
790723298204217344,0,2231,8998089,19,Twitter for iPhone,This is a retweet,This is a retweet
790698755171364864,8028,1865,8998089,19,Twitter for iPhone,Original tweet,https://t.co/IiiBq460I7
790581949425475584,20144,6889,8998483,19,Twitter for iPhone,Original tweet,https://t.co/Fd5WFDTMH4
790337589677002753,7650,1836,8998089,19,Twitter for iPhone,Original tweet,https://t.co/ovE2hqXryV
790277117346975746,12275,3062,8998089,19,Twitter for iPhone,Original tweet,https://t.co/aI7umZHIq7
790227638568808452,0,3440,8998089,19,Twitter for iPhone,This is a retweet,This is a retweet
789986466051088384,9048,2231,8998089,19,Twitter for iPhone,Original tweet,https://t.co/Ln89R4FP7v
789960241177853952,0,3976,8998089,19,Twitter for iPhone,This is a retweet,This is a retweet
789903600034189313,10090,3999,8998089,19,Vine - Make a Scene,Original tweet,https://t.co/P0kSN6rT6H
789628658055020548,7300,1706,8998089,19,Twitter for iPhone,Original tweet,https://t.co/huPSJJ7FDI
789599242079838210,6585,1863,8998089,19,Twitter for iPhone,Original tweet,https://t.co/0R4meWXFOx
789530877013393408,11445,3258,8998089,19,Twitter for iPhone,Original tweet,https://t.co/TU4sZogVIq
789314372632018944,8421,2211,8998089,19,Twitter for iPhone,Original tweet,https://t.co/G2ms0A5jWM
789280767834746880,0,4760,8998089,19,Twitter for iPhone,This is a retweet,This is a retweet
789268448748703744,8906,2531,8998089,19,Twitter for iPhone,Original tweet,https://t.co/JSs2bfDtTS
789137962068021249,9482,2693,8998089,19,Twitter for iPhone,Original tweet,https://t.co/2jwxxtNzoN
788908386943430656,26782,12082,8998089,19,Twitter for iPhone,Original tweet,https://t.co/3BXh073tDm
788765914992902144,26679,9968,8998089,19,Twitter for iPhone,Original tweet,https://t.co/x5gXRS1abq
788552643979468800,0,6897,8998089,19,Twitter for iPhone,This is a retweet,This is a retweet
788412144018661376,15164,5098,8998089,19,Twitter for iPhone,Original tweet,https://t.co/4DhSsC1W7S
788178268662984705,7077,2031,8998089,19,Twitter for iPhone,Original tweet,https://t.co/s7MgFWDySc
788150585577050112,5968,1239,8998089,19,Twitter for iPhone,Original tweet,https://t.co/xosHjFzVXc
788070120937619456,0,3328,8998089,19,Twitter for iPhone,This is a retweet,This is a retweet
788039637453406209,5986,1272,8998089,19,Twitter for iPhone,Original tweet,https://t.co/lRmUUOxgbQ
787810552592695296,8402,2944,8998089,19,Twitter for iPhone,Original tweet,https://t.co/pNNjBtHWPc
787717603741622272,9999,2676,8998089,19,Twitter for iPhone,Original tweet,https://t.co/i622ZbWkUp
787397959788929025,10630,2762,8998089,19,Twitter for iPhone,Original tweet,https://t.co/lHVHGdDzb3
787322443945877504,7607,1678,8998089,19,Twitter for iPhone,Original tweet,https://t.co/lsrR83SiVp
787111942498508800,0,6516,8998089,19,Twitter for iPhone,This is a retweet,This is a retweet
786963064373534720,26004,7702,8998089,19,Twitter for iPhone,Original tweet,https://t.co/ibj5g6xaAj
786729988674449408,0,2354,8998089,19,Twitter for iPhone,This is a retweet,This is a retweet
786709082849828864,17821,5924,8998089,19,Twitter for iPhone,Original tweet,https://t.co/yBO5wuqaPS
786664955043049472,10321,2445,8998089,19,Twitter for iPhone,Original tweet,https://t.co/HmlEvAMP4r
786595970293370880,9255,3031,8998089,19,Twitter for iPhone,Original tweet,https://t.co/L8BWDD4oBX
786363235746385920,10604,3350,8998089,19,Twitter for iPhone,Original tweet,https://t.co/TVXpEJB7Wn
786286427768250368,7770,2735,8998089,19,Vine - Make a Scene,Original tweet,https://t.co/ObT2tSxXit
786233965241827333,14849,4542,8998089,19,Twitter for iPhone,Original tweet,https://t.co/2NsFXeX1Io
786051337297522688,1392,152,8998089,19,Twitter for iPhone,Original tweet,t
786036967502913536,0,6743,8998089,19,Twitter for iPhone,This is a retweet,This is a retweet
785927819176054784,11119,3084,8998088,19,Twitter for iPhone,Original tweet,https://t.co/lntsj7Fc4Y
785872687017132033,6537,1738,8998088,19,Twitter for iPhone,Original tweet,https://t.co/1j9kLGb4wV
785639753186217984,7688,2171,8998088,19,Twitter for iPhone,Original tweet,https://t.co/aBsZTpv6mM
785533386513321988,8853,1910,8998088,19,Twitter for iPhone,Original tweet,https://t.co/h4jhlH4EyG
785515384317313025,5980,1210,8998088,19,Twitter for iPhone,Original tweet,y
785264754247995392,7088,1573,8998088,19,Twitter for iPhone,Original tweet,https://t.co/mWYACm4qnx
785170936622350336,11702,4664,8998088,19,Twitter for iPhone,Original tweet,https://t.co/rKCJnWRpR2
784826020293709826,9842,3126,8998088,19,Twitter for iPhone,Original tweet,https://t.co/AsykOwMrXQ
784517518371221505,8746,2437,8998088,19,Twitter for iPhone,Original tweet,https://t.co/p6fgYe2dB6
784431430411685888,5585,1228,8998088,19,Twitter for iPhone,Original tweet,https://t.co/PHA1vtqqpt
784183165795655680,19526,7752,8998088,19,Vine - Make a Scene,Original tweet,https://t.co/t0cEeRbcXJ
784057939640352768,28952,10711,8998088,19,Vine - Make a Scene,Original tweet,https://t.co/T7Jr4Gw4sC
783839966405230592,29169,10409,8998088,19,Twitter for iPhone,Original tweet,https://t.co/KOTzaG7hiq
783821107061198850,7176,1888,8998088,19,Twitter for iPhone,Original tweet,https://t.co/STcPjiNAHp
783695101801398276,10191,3094,8998088,19,Twitter for iPhone,Original tweet,https://t.co/iwUv1KnD1P
783466772167098368,8223,2153,8998088,19,Twitter for iPhone,Original tweet,https://t.co/UAw6F2p7ta
783391753726550016,16459,5266,8998088,19,Twitter for iPhone,Original tweet,https://t.co/BO936YdJdi
783347506784731136,0,5337,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
783334639985389568,28331,11245,8998088,19,Twitter for iPhone,Original tweet,https://t.co/nfprKAXqwu
783085703974514689,7946,2108,8998088,19,Twitter for iPhone,Original tweet,https://t.co/IsqyvbjFgM
782969140009107456,23488,7103,8998088,19,Twitter for iPhone,Original tweet,https://t.co/vOBV1ZqVcX
782747134529531904,7272,1359,8998088,19,Twitter for iPhone,Original tweet,https://t.co/C6fUMnHt1H
782722598790725632,16783,5192,8998088,19,Twitter for iPhone,Original tweet,https://t.co/zrMVdfFej6
782598640137187329,7594,1810,8998088,19,Twitter for iPhone,Original tweet,https://t.co/BIUchFwHqn
782305867769217024,16172,5332,8998088,19,Twitter for iPhone,Original tweet,https://t.co/pgVKxRw0s1
782021823840026624,0,5964,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
781955203444699136,10855,3230,8998088,19,Twitter for iPhone,Original tweet,https://t.co/3eXbCXZXXT
781661882474196992,10152,2610,8998088,19,Twitter for iPhone,Original tweet,https://t.co/ELqelxWMrC
781655249211752448,3893,1091,8998088,19,Vine - Make a Scene,Original tweet,https://t.co/LOKrNo0OM7
781524693396357120,20193,5336,8998088,19,Twitter for iPhone,Original tweet,https://t.co/ya7bviQUUf
781308096455073793,6950,2465,8998088,19,Vine - Make a Scene,Original tweet,https://t.co/WQvcPEpH2u
781251288990355457,8161,1997,8998088,19,Twitter for iPhone,Original tweet,https://t.co/xIYsa6LPA4
781163403222056960,9537,2650,8998088,19,Twitter for iPhone,Original tweet,https://t.co/YkHc7U7uUy
780931614150983680,21058,6989,8998088,19,Twitter for iPhone,Original tweet,https://t.co/5dUYOu4b8d
780858289093574656,6999,1934,8998088,19,Twitter for iPhone,Original tweet,https://t.co/Ar4T1lFM5C
780800785462489090,5340,1245,8998088,19,Twitter for iPhone,Original tweet,https://t.co/KQzSR8eCsw
780601303617732608,11771,3223,8998088,19,Twitter for iPhone,Original tweet,https://t.co/mH0IOyFdIG
780543529827336192,6136,1682,8998088,19,Twitter for iPhone,Original tweet,https://t.co/VG095mi09Q
780496263422808064,0,3532,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
780476555013349377,0,109,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
780459368902959104,5147,1029,8998088,19,Twitter for iPhone,Original tweet,https://t.co/coi4l1T2Sm
780192070812196864,8461,2155,8998088,19,Twitter for iPhone,Original tweet,https://t.co/zHIqpM5Gni
780092040432480260,0,2215,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
780074436359819264,11763,4744,8998088,19,Vine - Make a Scene,Original tweet,https://t.co/dVm5Hgdpeb
779834332596887552,18306,6743,8998088,19,Twitter for iPhone,Original tweet,https://t.co/x0gV2Ck3AD
779377524342161408,8518,2991,8998088,19,Twitter for iPhone,Original tweet,https://t.co/KsqaIzlQ12
779124354206535695,0,17581,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
779056095788752897,14331,4354,8998088,19,Twitter for iPhone,Original tweet,https://t.co/I1bJUzUEW5
778990705243029504,19346,6890,8998088,19,Twitter for iPhone,Original tweet,https://t.co/vyx1X5eyWI
778774459159379968,0,9488,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
778764940568104960,839,349,8998088,19,Twitter for iPhone,Original tweet,https://t.co/tird9cIlzB
778748913645780993,6672,1252,8998088,19,Twitter for iPhone,Original tweet,https://t.co/1dpEuALnY0
778650543019483137,5589,1431,8998088,19,Twitter for iPhone,Original tweet,https://t.co/SS4TsHlPUG
778624900596654080,4474,972,8998088,19,Twitter for iPhone,Original tweet,https://t.co/0rRxyBQt32
778408200802557953,13228,4138,8998088,19,Twitter for iPhone,Original tweet,https://t.co/gJKD9pst5A
778396591732486144,0,11712,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
778383385161035776,5655,1050,8998088,19,Twitter for iPhone,Original tweet,https://t.co/zP1IvAATWv
778286810187399168,10058,3168,8998088,19,Twitter for iPhone,Original tweet,https://t.co/hhTfnPrWfb
778039087836069888,8230,2544,8998088,19,Twitter for iPhone,Original tweet,https://t.co/t8Y4x9DmVD
778027034220126208,6370,1538,8998088,19,Twitter for iPhone,Original tweet,https://t.co/PxjSmYHfYo
777953400541634568,0,3374,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
777885040357281792,6180,1566,8998088,19,Twitter for iPhone,Original tweet,https://t.co/pL7wbMRW7M
777684233540206592,10907,2811,8998482,19,Twitter for iPhone,Original tweet,https://t.co/SuXcI9B7pQ
777641927919427584,0,4058,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
777621514455814149,8481,2411,8998088,19,Twitter for iPhone,Original tweet,https://t.co/BnVTMtUeI3
777189768882946048,13772,4135,8998088,19,Twitter for iPhone,Original tweet,https://t.co/d3aLyCykn7
776819012571455488,0,13111,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
776813020089548800,4739,1149,8998088,19,Twitter for iPhone,Original tweet,https://t.co/nFqLaOLUQA
776477788987613185,8525,2654,8998088,19,Twitter for iPhone,Original tweet,https://t.co/iJE3F0VozW
776249906839351296,0,8751,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
776218204058357768,28913,15200,8998088,19,Twitter for iPhone,Original tweet,https://t.co/nzqTNw0744
776201521193218049,9283,2416,8998088,19,Twitter for iPhone,Original tweet,https://t.co/Pq150LeRaC
776113305656188928,11434,4173,8998088,19,Twitter for iPhone,Original tweet,https://t.co/FYT9QBEnKG
776088319444877312,1780,146,8998088,19,Twitter for iPhone,Original tweet,https://t.co/wOhuABgj6I
775898661951791106,0,16073,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
775842724423557120,11340,2550,8998088,19,Twitter for iPhone,Original tweet,https://t.co/saRYTcxQeH
775733305207554048,13468,3846,8998088,19,Twitter for iPhone,Original tweet,https://t.co/9CcBSxCXXG
775729183532220416,12603,4416,8998088,19,Twitter for iPhone,Original tweet,https://t.co/J39lT3b0rH
775364825476165632,7158,2834,8998088,19,Twitter for iPhone,Original tweet,https://t.co/7FNcBaKbci
775350846108426240,9846,3741,8998088,19,Vine - Make a Scene,Original tweet,https://t.co/2OmDMAkkou
775085132600442880,15063,4515,8998088,19,Twitter for iPhone,Original tweet,https://t.co/wdgY9oHPrT
774757898236878852,8358,1710,8998088,19,Twitter for iPhone,Original tweet,https://t.co/dS8SCbNF9P
774639387460112384,6534,1658,8998088,19,Twitter for iPhone,Original tweet,https://t.co/4s5Xlijogu
774314403806253056,21104,5272,8998088,19,Twitter for iPhone,Original tweet,https://t.co/7oQ1wpfxIH
773985732834758656,10410,3704,8998088,19,Twitter for iPhone,Original tweet,https://t.co/RFWtDqTnAz
773922284943896577,6218,1673,8998088,19,Twitter for iPhone,Original tweet,https://t.co/G56ikYAqFg
773704687002451968,6409,1548,8998088,19,Twitter for iPhone,Original tweet,https://t.co/OqNggd4Oio
773670353721753600,5191,1258,8998088,19,Twitter for iPhone,Original tweet,https://t.co/rA8WUVOLBr
773547596996571136,21408,5872,8998088,19,Twitter for iPhone,Original tweet,https://t.co/nBJ5RE4yHb
773336787167145985,0,4839,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
773308824254029826,22622,7171,8998088,19,Twitter for iPhone,Original tweet,https://t.co/0Fcft7jl4N
773247561583001600,9173,3121,8998088,19,Twitter for iPhone,Original tweet,https://t.co/hG5WYT9ECn
773191612633579521,9696,3959,8998088,19,Twitter for iPhone,Original tweet,https://t.co/9HEVPJEioD
772877495989305348,8289,3704,8998088,19,Twitter Web Client,Original tweet,https://t.co/qEP31epKEV
772826264096874500,7792,2269,8998088,19,Twitter for iPhone,Original tweet,https://t.co/7CQkn3gHOQ
772615324260794368,0,3234,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
772581559778025472,6292,1635,8998088,19,Twitter for iPhone,Original tweet,https://t.co/8lpAGaZRFn
772193107915964416,5831,1326,8998088,19,Twitter for iPhone,Original tweet,https://t.co/Dp0s7MRIHK
772152991789019136,3693,1090,8998088,19,Twitter for iPhone,Original tweet,https://t.co/H9yjI9eo3A
772117678702071809,3643,707,8998088,19,Twitter for iPhone,Original tweet,https://t.co/GHOfbTVQti
772114945936949249,2651,454,8998088,19,Twitter for iPhone,Original tweet,https://t.co/CbtNfecWiT
772102971039580160,3879,899,8998088,19,Twitter for iPhone,Original tweet,https://t.co/B2f3XkGU5c
771908950375665664,6345,1806,8998088,19,Twitter for iPhone,Original tweet,https://t.co/yOVzAomJ6k
771770456517009408,11617,3238,8998088,19,Twitter for iPhone,Original tweet,https://t.co/E6bGWf9EOm
771500966810099713,8014,2501,8998088,19,Twitter for iPhone,Original tweet,https://t.co/1tWe5zZoHv
771380798096281600,10180,4839,8998088,19,Twitter for iPhone,Original tweet,https://t.co/sPB5JMnWBn
771171053431250945,0,7119,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
771136648247640064,8860,2798,8998088,19,Twitter for iPhone,Original tweet,https://t.co/8VEDZKHddR
771102124360998913,6031,1374,8998088,19,Twitter for iPhone,Original tweet,https://t.co/K5Jo7QRCvA
771014301343748096,6675,1587,8998088,19,Twitter for iPhone,Original tweet,https://t.co/OJZQ6I4gGd
770787852854652928,4787,1151,8998088,19,Twitter for iPhone,Original tweet,https://t.co/d0QEbp78Yi
770772759874076672,5031,1360,8998088,19,Twitter for iPhone,Original tweet,https://t.co/lqr0NdtwQo
770655142660169732,7125,1716,8998088,19,Twitter for iPhone,Original tweet,https://t.co/qlUDuPoE3d
770414278348247044,6123,2000,8998088,19,Twitter for iPhone,Original tweet,https://t.co/OUwWbEKOUV
770293558247038976,6013,1403,8998088,19,Twitter for iPhone,Original tweet,https://t.co/3fEPpj0KYw
770093767776997377,0,2912,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
770069151037685760,7347,2191,8998088,19,Twitter for iPhone,Original tweet,https://t.co/mADHGenzFS
769940425801170949,30186,9134,8998088,19,Twitter for iPhone,Original tweet,https://t.co/guDkLrX8zV
769695466921623552,6218,1610,8998088,19,Twitter for iPhone,Original tweet,https://t.co/vhrkz0dK4v
769335591808995329,0,7394,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
769212283578875904,5216,1646,8998088,19,Twitter for iPhone,Original tweet,https://t.co/OCYLz3fjVE
768970937022709760,13813,6211,8998088,19,Twitter Web Client,Original tweet,https://t.co/UlB2mzw3Xs
768909767477751808,0,2550,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
768855141948723200,4047,854,8998088,19,Twitter for iPhone,Original tweet,https://t.co/1BxxcdVNJ8
768609597686943744,3977,1137,8998088,19,Twitter for iPhone,Original tweet,https://t.co/dZPMLresEr
768596291618299904,4872,1225,8998088,19,Twitter for iPhone,Original tweet,https://t.co/J2AJdyxglH
768554158521745409,0,5558,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
768473857036525572,13157,3271,8998088,19,Twitter for iPhone,Original tweet,https://t.co/goy9053wC7
768193404517830656,10516,3374,8998088,19,Twitter for iPhone,Original tweet,https://t.co/WmczvjCWJq
767884188863397888,4594,1309,8998088,19,Twitter for iPhone,Original tweet,https://t.co/Qai481H6RA
767754930266464257,15459,5136,8998088,19,Twitter for iPhone,Original tweet,https://t.co/Nb68IsVb9O
767500508068192258,7261,2235,8998088,19,Twitter for iPhone,Original tweet,https://t.co/Z2g2YWPzX2
767191397493538821,11875,3601,8998088,19,Twitter for iPhone,Original tweet,https://t.co/QOKZdus9TT
767122157629476866,9841,2737,8998088,19,Twitter for iPhone,Original tweet,https://t.co/IEARC2sRzC
766864461642756096,0,5353,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
766793450729734144,4877,1305,8998088,19,Twitter for iPhone,Original tweet,https://t.co/exrRjjJqeO
766714921925144576,2525,361,8998088,19,Twitter for iPhone,Original tweet,y
766693177336135680,3891,762,8998088,19,Twitter for iPhone,Original tweet,https://t.co/cTlHjEUNK8
766423258543644672,5799,1508,8998088,19,Twitter for iPhone,Original tweet,https://t.co/Tytt15VquG
766313316352462849,6545,1800,8998088,19,Twitter for iPhone,Original tweet,https://t.co/xuxZoObmF0
766078092750233600,0,2503,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
766069199026450432,4076,811,8998088,19,Twitter for iPhone,Original tweet,https://t.co/Z69mShifuk
766008592277377025,3628,476,8998088,19,Twitter for iPhone,Original tweet,https://t.co/jaivZ1dcUL
765719909049503744,6997,2068,8998088,19,Twitter for iPhone,Original tweet,https://t.co/soxdNqZDZ2
765669560888528897,5008,1181,8998088,19,Twitter for iPhone,Original tweet,https://t.co/t6RvnVEdRR
765395769549590528,25811,3239,8998088,19,Twitter for iPhone,Original tweet,https://t.co/ep1NkYoiwB
765371061932261376,6847,2074,8998088,19,Twitter for iPhone,Original tweet,https://t.co/w2qDmoTIZ5
765222098633691136,11236,3234,8998088,19,Twitter for iPhone,Original tweet,https://t.co/eSvz4EapHH
764857477905154048,6244,1702,8998088,19,Twitter for iPhone,Original tweet,https://t.co/cBIFBsCRz6
764259802650378240,5806,1437,8998088,19,Twitter for iPhone,Original tweet,https://t.co/Q1v9BZylvZ
763956972077010945,743,51,8998088,19,Twitter for iPhone,Original tweet,0
763837565564780549,12110,3954,8998088,19,Twitter for iPhone,Original tweet,https://t.co/gx3xF5mZbo
763183847194451968,5184,1408,8998088,19,Twitter for iPhone,Original tweet,https://t.co/EDMcwt86fU
763167063695355904,0,2863,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
763103485927849985,7120,2200,8998088,19,Twitter for iPhone,Original tweet,https://t.co/VIXT3D26VM
762699858130116608,11704,3440,8998088,19,Twitter for iPhone,Original tweet,https://t.co/2lBg3ZgivD
762471784394268675,10834,6115,8998088,19,Twitter for iPhone,Original tweet,https://t.co/pA4MDKwRci
762464539388485633,9941,3976,8998088,19,Twitter for iPhone,Original tweet,https://t.co/zGSj1oUgxx
762316489655476224,4624,1064,8998088,19,Twitter for iPhone,Original tweet,https://t.co/sAHmwRtfSq
762035686371364864,30669,14801,8998088,19,Twitter for iPhone,Original tweet,https://t.co/3td8P3o0mB
761976711479193600,5219,1902,8998088,19,Twitter for iPhone,Original tweet,https://t.co/WTZ484EntP
761750502866649088,0,3725,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
761745352076779520,4136,827,8998088,19,Twitter for iPhone,Original tweet,https://t.co/obH5vMbm1j
761672994376806400,47609,27705,8998088,19,Twitter for iPhone,Original tweet,https://t.co/EY8kEFuzK7
761599872357261312,3985,1132,8998088,19,Twitter for iPhone,Original tweet,https://t.co/7HY9RvCudo
761371037149827077,0,17248,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
761334018830917632,4991,1388,8998088,19,Twitter for iPhone,Original tweet,https://t.co/ErPLjjJOKc
761292947749015552,4327,1041,8998088,19,Twitter for iPhone,Original tweet,https://t.co/0THNOfv2Jo
761227390836215808,5152,1500,8998088,19,Twitter for iPhone,Original tweet,https://t.co/nhLX27WsDY
761004547850530816,10956,3328,8998088,19,Twitter for iPhone,Original tweet,https://t.co/1acHQS8rvK
760893934457552897,3682,925,8998088,19,Twitter for iPhone,Original tweet,https://t.co/H9YgrUkYwa
760656994973933572,6348,1813,8998482,19,Twitter for iPhone,Original tweet,https://t.co/tl3gNYdoq2
760641137271070720,4817,1229,8998088,19,Twitter for iPhone,Original tweet,https://t.co/8Kmuj6SFbC
760539183865880579,7297,3461,8998088,19,Twitter for iPhone,Original tweet,https://t.co/9k8LLjJ0uJ
760521673607086080,4052,1329,8998088,19,Vine - Make a Scene,Original tweet,https://t.co/IqyTF6qik6
760290219849637889,25815,10936,8998088,19,Twitter Web Client,Original tweet,https://t.co/qFsl1nnXMv
760252756032651264,3799,824,8998088,19,Twitter for iPhone,Original tweet,https://t.co/4gOv2Q3iKP
760190180481531904,5498,1710,8998088,19,Twitter for iPhone,Original tweet,https://t.co/h6s9Rch0gZ
760153949710192640,0,30,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
759943073749200896,5728,1986,8998088,19,Vine - Make a Scene,Original tweet,https://t.co/HtAR6gpUAu
759923798737051648,14142,5353,8998088,19,Twitter for iPhone,Original tweet,https://t.co/49hkNAsubi
759846353224826880,6488,1878,8998088,19,Twitter for iPhone,Original tweet,https://t.co/fd6uucghY6
759793422261743616,5749,1818,8998088,19,Twitter for iPhone,Original tweet,https://t.co/MYwR4DQKll
759557299618865152,4515,1143,8998088,19,Twitter for iPhone,Original tweet,https://t.co/JRV1dhBYwu
759447681597108224,8186,2354,8998088,19,Twitter for iPhone,Original tweet,https://t.co/vT3JM8b989
759446261539934208,1610,466,8998088,19,Twitter for iPhone,Original tweet,https://t.co/fRaTGcj68A
759197388317847553,5865,1852,8998088,19,Twitter for iPhone,Original tweet,https://t.co/gQH2mmKIJW
759159934323924993,0,1106,8998088,19,Twitter for iPhone,This is a retweet,This is a retweet
759099523532779520,13993,3952,8998088,19,Twitter for iPhone,Original tweet,https://t.co/Cim4DSj6Oi
759047813560868866,6245,1910,8998088,19,Twitter for iPhone,Original tweet,https://t.co/8W5iSOgXfx
758854675097526272,3416,865,8998088,19,Twitter for iPhone,Original tweet,https://t.co/4UrfOZhztW
758828659922702336,10798,3672,8998088,19,Twitter for iPhone,Original tweet,https://t.co/9T2h14yn4Q
758740312047005698,5525,1543,8998088,19,Twitter for iPhone,Original tweet,https://t.co/rfWQ4T9iQj
758474966123810816,3660,945,8998088,19,Twitter for iPhone,Original tweet,https://t.co/uPUAotqQtM
